household_id,dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,af_bio_1_x,af_bio_8_x,af_bio_12_x,af_bio_13_x,af_bio_16_x,afmnslp_pct,srtm_1k,popdensity,cropshare,sq1,sq2,sq3,sq4,sq5,sq6,sq7,ssa_aez09,landcov,twi_ne,pct_urban_cluster,pct_urban_center,h2021_tot,h2021_wetQstart,h2021_wetQ,anntot_avg,wetQ_avgstart,wetQ_avg,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2021_eviarea,h2021_evimax,h2021_grn,h2021_sen,c2_eviarea_avg,c2_evimax_avg,c2_grn_avg,c2_sen_avg,c2_h2021_eviarea,c2_h2021_evimax,c2_h2021_grn,c2_h2021_sen,lat_dd_mod,lon_dd_mod,suppress
020102010100103096,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103105,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103123,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020103010100203017,1.2999999523162842,194,48.70000076293945,5.599999904632568,0.100000001490116,287,315,145,38,78,2,359,344,28,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,14,50,0,578,19,423,341,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.562991,41.432114,0
020103010100203035,0.699999988079071,9.800000190734863,249.3000030517578,9.800000190734863,0.300000011920929,149,161,1136,284,700,18,2536,9288,14,3,2,6,2,2,2,6,Tropic-cool/subhumid,Built-up,11,6.699999809265137,93.30000305175781,861,19,631,783,18,541,13.423999786376953,0.39800000190734863,167,273,16.33099937438965,0.40799999237060547,145,274,NA,NA,NA,NA,NA,NA,NA,NA,11.133939,39.639801,0
020103010100203071,1.2999999523162842,194,48.70000076293945,5.599999904632568,0.100000001490116,287,315,145,38,78,2,359,344,28,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,14,50,0,578,19,423,341,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.562991,41.432114,0
020103010100203107,1.2999999523162842,194,48.70000076293945,5.599999904632568,0.100000001490116,287,315,145,38,78,2,359,344,28,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,14,50,0,578,19,423,341,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.562991,41.432114,0
020103010100203162,1.2999999523162842,194,48.70000076293945,5.599999904632568,0.100000001490116,287,315,145,38,78,2,359,344,28,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,14,50,0,578,19,423,341,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.562991,41.432114,0
020103010100203215,1.2999999523162842,194,48.70000076293945,5.599999904632568,0.100000001490116,287,315,145,38,78,2,359,344,28,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,14,50,0,578,19,423,341,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.562991,41.432114,0
020103088800401013,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401017,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401026,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
